Store,Location,Month,Year,WeekEndDate, Exits , Exits LY ,# Sale Txns,# Sale Txns LY
1103,"MIAMI, FL (MIAMI SHORES)",JUL,2026,8/1/2026,"8,684","9,532","4,516","4,924"
1104,"AURORA, CO (ARAPAHOE)",JUL,2026,7/11/2026,"4,527","5,082","2,426","2,625"
1104,"AURORA, CO (ARAPAHOE)",JUL,2026,7/18/2026,"4,603","4,924","2,386","2,570"
1104,"AURORA, CO (ARAPAHOE)",JUL,2026,7/25/2026,"4,867","5,581","2,550","2,889"
1104,"AURORA, CO (ARAPAHOE)",JUL,2026,8/1/2026,"5,377","6,216","2,659","3,069"
1105,"WHITESTOWN, IN",JUL,2026,7/11/2026,"3,082","3,012","1,337","1,321"
1105,"WHITESTOWN, IN",JUL,2026,7/18/2026,"4,297","4,345","1,913","1,825"
1105,"WHITESTOWN, IN",JUL,2026,7/25/2026,"4,321","4,386","1,836","1,719"
1105,"WHITESTOWN, IN",JUL,2026,8/1/2026,"5,422","5,309","2,125","2,114"
1106,"LAKEWOOD, CA",JUL,2026,7/25/2026,"1,112","1,293",599,644
1107,"TOWSON, MD",JUL,2026,7/11/2026,"4,459","5,162","2,214","2,416"
1107,"TOWSON, MD",JUL,2026,7/18/2026,"5,033","5,701","2,505","2,745"
1107,"TOWSON, MD",JUL,2026,7/25/2026,"6,825","7,576","3,328","3,497"
1107,"TOWSON, MD",JUL,2026,8/1/2026,"5,571","6,495","2,700","2,937"
1108,"PORT CHARLOTTE, FL",JUL,2026,7/11/2026,"7,725","7,518","3,424","3,312"
1108,"PORT CHARLOTTE, FL",JUL,2026,7/18/2026,"8,514","8,042","3,715","3,502"
1108,"PORT CHARLOTTE, FL",JUL,2026,7/25/2026,"8,472","8,292","3,631","3,485"
1108,"PORT CHARLOTTE, FL",JUL,2026,8/1/2026,"9,211","8,974","3,860","3,702"
1109,"PERRIS, CA",JUL,2026,7/11/2026,"5,712","4,975","2,802","2,451"
1109,"PERRIS, CA",JUL,2026,7/18/2026,"11,023","10,302","5,293","4,997"
1109,"PERRIS, CA",JUL,2026,7/25/2026,"10,878","10,622","5,268","4,975"
1109,"PERRIS, CA",JUL,2026,8/1/2026,"11,236","11,082","5,178","4,971"
1110,"ROUND ROCK, TX",JUL,2026,7/11/2026,"8,101","9,335","3,853","4,261"
1110,"ROUND ROCK, TX",JUL,2026,7/18/2026,"9,036","10,235","4,237","4,690"
1110,"ROUND ROCK, TX",JUL,2026,7/25/2026,"9,132","10,725","4,181","4,806"
1110,"ROUND ROCK, TX",JUL,2026,8/1/2026,"7,626","8,363","3,382","3,713"
1111,"CHICAGO, IL (RIVERFRONT PLZ)",JUL,2026,7/11/2026,"7,992","8,230","3,950","4,313"
1111,"CHICAGO, IL (RIVERFRONT PLZ)",JUL,2026,7/18/2026,"7,401","7,285","3,500","3,609"
1111,"CHICAGO, IL (RIVERFRONT PLZ)",JUL,2026,7/25/2026,"8,642","8,722","4,153","4,184"
1111,"CHICAGO, IL (RIVERFRONT PLZ)",JUL,2026,8/1/2026,"8,516","8,415","4,091","3,951"
1112,"PORTER RANCH, CA",JUL,2026,7/11/2026,"5,321","5,437","2,912","3,047"
1112,"PORTER RANCH, CA",JUL,2026,7/18/2026,"7,060","6,638","3,863","3,787"
1112,"PORTER RANCH, CA",JUL,2026,7/25/2026,"6,824","6,847","3,704","3,756"
1112,"PORTER RANCH, CA",JUL,2026,8/1/2026,"6,544","6,769","3,596","3,732"
1113,"PARAMUS, NJ (BRGN TWN CTR)",JUL,2026,7/11/2026,"11,419","11,949","5,481","5,761"
1113,"PARAMUS, NJ (BRGN TWN CTR)",JUL,2026,7/18/2026,"7,879","8,624","4,064","4,119"
1113,"PARAMUS, NJ (BRGN TWN CTR)",JUL,2026,7/25/2026,"8,125","7,412","3,820","3,340"
1113,"PARAMUS, NJ (BRGN TWN CTR)",JUL,2026,8/1/2026,"9,497","9,456","4,341","4,171"
1114,"EULESS, TX",JUL,2026,7/11/2026,"5,232","4,991","2,606","2,494"
1114,"EULESS, TX",JUL,2026,7/18/2026,"5,986","5,815","2,947","2,872"
1114,"EULESS, TX",JUL,2026,7/25/2026,"5,779","5,698","2,812","2,818"
1114,"EULESS, TX",JUL,2026,8/1/2026,"6,201","6,014","2,931","2,784"
1116,"WINTER GARDEN, FL",JUL,2026,7/11/2026,"7,298","7,985","3,436","3,903"
1116,"WINTER GARDEN, FL",JUL,2026,7/18/2026,"7,087","7,448","3,304","3,642"
1116,"WINTER GARDEN, FL",JUL,2026,7/25/2026,"7,557","7,874","3,422","3,652"
1116,"WINTER GARDEN, FL",JUL,2026,8/1/2026,"9,213","9,449","4,049","4,321"
1117,"EL CAJON, CA",JUL,2026,7/11/2026,"5,189","5,648","2,558","2,775"
1117,"EL CAJON, CA",JUL,2026,7/18/2026,"5,722","5,931","2,842","2,897"
1117,"EL CAJON, CA",JUL,2026,7/25/2026,"4,678","5,415","2,291","2,497"
1117,"EL CAJON, CA",JUL,2026,8/1/2026,"6,035","6,494","2,843","3,011"
1118,"AMERICAN FORK, UT",JUL,2026,7/11/2026,"2,648","2,927","1,110","1,178"
1118,"AMERICAN FORK, UT",JUL,2026,7/18/2026,"4,369","4,167","1,772","1,661"
1118,"AMERICAN FORK, UT",JUL,2026,7/25/2026,"3,076","3,247","1,234","1,321"
1118,"AMERICAN FORK, UT",JUL,2026,8/1/2026,"4,260","4,662","1,717","1,808"
1119,"COLORADO SPRINGS, CO (PW PT)",JUL,2026,7/11/2026,"6,011","6,158","2,809","2,852"
1119,"COLORADO SPRINGS, CO (PW PT)",JUL,2026,7/18/2026,"6,720","6,887","3,165","3,139"
1119,"COLORADO SPRINGS, CO (PW PT)",JUL,2026,7/25/2026,"7,100","7,651","3,337","3,382"
1119,"COLORADO SPRINGS, CO (PW PT)",JUL,2026,8/1/2026,"7,821","8,209","3,414","3,526"
1120,"THORNTON, CO",JUL,2026,7/11/2026,582,711,288,352
1120,"THORNTON, CO",JUL,2026,7/18/2026,"1,151","1,081",567,482
1120,"THORNTON, CO",JUL,2026,7/25/2026,"1,163","1,295",573,582
1120,"THORNTON, CO",JUL,2026,8/1/2026,"2,142","2,080","1,027",986
1121,"EL PASO, TX (ZARAGOZA)",JUL,2026,7/11/2026,"10,196","10,658","5,492","5,581"
1121,"EL PASO, TX (ZARAGOZA)",JUL,2026,7/18/2026,"11,462","11,851","5,867","6,164"
1121,"EL PASO, TX (ZARAGOZA)",JUL,2026,7/25/2026,"12,009","12,089","5,869","6,129"
1121,"EL PASO, TX (ZARAGOZA)",JUL,2026,8/1/2026,"11,568","12,219","5,896","5,922"
1122,"SAN ANTONIO, TX (STONE RIDG)",JUL,2026,7/11/2026,"1,172","1,142",640,590
1122,"SAN ANTONIO, TX (STONE RIDG)",JUL,2026,7/18/2026,"3,104","3,439","1,622","1,699"
1122,"SAN ANTONIO, TX (STONE RIDG)",JUL,2026,7/25/2026,"3,914","4,472","2,036","2,150"
1122,"SAN ANTONIO, TX (STONE RIDG)",JUL,2026,8/1/2026,"4,664","5,137","2,364","2,425"
1123,"WESLEY CHAPEL, FL",JUL,2026,7/11/2026,"1,054","1,236",529,558
1123,"WESLEY CHAPEL, FL",JUL,2026,7/18/2026,984,980,495,434
1124,"GRAND PRAIRIE, TX",JUL,2026,7/11/2026,"9,064","9,824","4,239","4,510"
1124,"GRAND PRAIRIE, TX",JUL,2026,7/18/2026,"10,739","10,449","4,656","4,834"
1124,"GRAND PRAIRIE, TX",JUL,2026,7/25/2026,"12,366","12,249","5,520","5,573"
1124,"GRAND PRAIRIE, TX",JUL,2026,8/1/2026,"12,377","12,431","5,298","5,488"
1125,"ROSEVILLE, CA",JUL,2026,7/11/2026,"3,471","3,363","1,622","1,573"
1125,"ROSEVILLE, CA",JUL,2026,7/18/2026,"3,352","3,072","1,534","1,452"
1125,"ROSEVILLE, CA",JUL,2026,7/25/2026,"4,517","4,725","2,060","2,116"
1125,"ROSEVILLE, CA",JUL,2026,8/1/2026,"5,189","5,108","2,308","2,159"
1127,"FARMINGTON HILLS, MI",JUL,2026,7/11/2026,"4,529","4,653","2,419","2,542"
1127,"FARMINGTON HILLS, MI",JUL,2026,7/18/2026,"5,162","5,593","2,782","2,919"
1127,"FARMINGTON HILLS, MI",JUL,2026,7/25/2026,"5,287","5,783","2,727","2,964"
1127,"FARMINGTON HILLS, MI",JUL,2026,8/1/2026,"5,199","5,625","2,631","2,872"
1128,"BROCKTON, MA",JUL,2026,7/11/2026,"13,765","15,192","5,632","6,021"
1128,"BROCKTON, MA",JUL,2026,7/18/2026,"14,275","15,789","5,953","6,091"
1128,"BROCKTON, MA",JUL,2026,7/25/2026,"14,770","15,741","5,953","6,097"
1128,"BROCKTON, MA",JUL,2026,8/1/2026,"9,492","10,416","3,908","3,846"
1129,"BREA, CA",JUL,2026,7/11/2026,"4,502","4,094","1,954","1,804"
1129,"BREA, CA",JUL,2026,7/18/2026,"6,180","5,303","2,615","2,342"
1129,"BREA, CA",JUL,2026,7/25/2026,"5,896","5,388","2,384","2,246"
1129,"BREA, CA",JUL,2026,8/1/2026,"5,968","5,860","2,294","2,377"
1130,"LAREDO, TX (PLAZ SAN ISIDRO)",JUL,2026,7/11/2026,"9,518","10,763","4,874","5,550"
1130,"LAREDO, TX (PLAZ SAN ISIDRO)",JUL,2026,7/18/2026,"11,258","11,714","5,735","6,047"
1130,"LAREDO, TX (PLAZ SAN ISIDRO)",JUL,2026,7/25/2026,"11,328","11,951","5,865","5,949"
1130,"LAREDO, TX (PLAZ SAN ISIDRO)",JUL,2026,8/1/2026,"11,666","12,522","5,504","6,020"
1132,"DICKSON CITY, PA",JUL,2026,7/11/2026,"7,975","7,329","3,598","3,353"
1132,"DICKSON CITY, PA",JUL,2026,7/18/2026,"7,908","7,987","3,644","3,769"
1132,"DICKSON CITY, PA",JUL,2026,7/25/2026,"7,893","7,946","3,624","3,632"
1132,"DICKSON CITY, PA",JUL,2026,8/1/2026,"8,299","8,407","3,733","3,712"
1133,"RIVERTON, UT",JUL,2026,7/11/2026,"3,845","4,134","1,578","1,673"
1133,"RIVERTON, UT",JUL,2026,7/18/2026,"5,103","4,851","2,124","2,031"
1133,"RIVERTON, UT",JUL,2026,7/25/2026,"5,361","5,308","2,159","2,180"
1133,"RIVERTON, UT",JUL,2026,8/1/2026,"5,598","5,591","2,205","2,229"
1134,"HAZLET, NJ",JUL,2026,7/11/2026,"3,021","3,347","1,754","1,886"
1134,"HAZLET, NJ",JUL,2026,7/18/2026,"2,190","2,437","1,234","1,407"
1134,"HAZLET, NJ",JUL,2026,7/25/2026,"2,798","2,776","1,507","1,559"
1134,"HAZLET, NJ",JUL,2026,8/1/2026,"2,951","3,077","1,604","1,740"
1136,"INDIO, CA",JUL,2026,7/11/2026,"4,134","4,413","1,841","2,074"
1136,"INDIO, CA",JUL,2026,7/18/2026,"8,112","8,644","3,647","3,978"
1136,"INDIO, CA",JUL,2026,7/25/2026,"5,312","5,813","2,395","2,643"
1137,"HUBER HEIGHTS, OH",JUL,2026,7/11/2026,"5,913","5,978","2,987","3,015"
1137,"HUBER HEIGHTS, OH",JUL,2026,7/18/2026,"5,211","5,144","2,576","2,469"
1137,"HUBER HEIGHTS, OH",JUL,2026,7/25/2026,"5,417","4,905","2,650","2,397"
1137,"HUBER HEIGHTS, OH",JUL,2026,8/1/2026,"6,833","6,879","3,156","3,222"
1138,"HILLIARD, OH",JUL,2026,7/25/2026,"1,465","1,669",733,795
1138,"HILLIARD, OH",JUL,2026,8/1/2026,"1,916","2,137",889,917
1139,"BRONX, NY (BAY PLAZA)",JUL,2026,7/11/2026,"17,116","17,414","8,527","8,380"
1139,"BRONX, NY (BAY PLAZA)",JUL,2026,7/18/2026,"20,360","20,418","10,050","9,957"
1139,"BRONX, NY (BAY PLAZA)",JUL,2026,7/25/2026,"18,452","17,347","8,973","8,274"
1139,"BRONX, NY (BAY PLAZA)",JUL,2026,8/1/2026,"20,788","18,975","9,362","9,068"
1140,"CLINTON, MD",JUL,2026,7/11/2026,"6,280","6,304","3,099","3,111"
1140,"CLINTON, MD",JUL,2026,7/18/2026,"6,675","6,613","3,303","3,338"
1140,"CLINTON, MD",JUL,2026,7/25/2026,"6,615","6,640","3,163","3,278"
1140,"CLINTON, MD",JUL,2026,8/1/2026,"6,310","6,533","3,033","3,256"
1141,"DAVENPORT, FL",JUL,2026,7/11/2026,"16,013","15,880","6,901","6,674"
1141,"DAVENPORT, FL",JUL,2026,7/18/2026,"17,537","16,727","7,637","7,101"
1141,"DAVENPORT, FL",JUL,2026,7/25/2026,"17,735","17,647","7,597","7,422"
1141,"DAVENPORT, FL",JUL,2026,8/1/2026,"19,163","18,486","8,080","7,542"
1143,"PANAMA CITY,FL (BAY CITY)",JUL,2026,7/11/2026,"6,721","6,556","3,205","3,187"
1143,"PANAMA CITY,FL (BAY CITY)",JUL,2026,7/18/2026,"7,075","7,225","3,233","3,417"
1143,"PANAMA CITY,FL (BAY CITY)",JUL,2026,7/25/2026,"8,169","7,230","3,707","3,319"
1143,"PANAMA CITY,FL (BAY CITY)",JUL,2026,8/1/2026,"8,366","7,832","3,667","3,633"
1144,"NOBLESVILLE, IN",JUL,2026,7/11/2026,"2,553","2,421","1,177","1,072"
1144,"NOBLESVILLE, IN",JUL,2026,7/18/2026,"3,759","3,422","1,697","1,508"
1144,"NOBLESVILLE, IN",JUL,2026,7/25/2026,"3,847","3,788","1,659","1,630"
1144,"NOBLESVILLE, IN",JUL,2026,8/1/2026,"6,582","6,437","2,716","2,621"
1146,"ST. JOHNS, FL",JUL,2026,7/18/2026,"5,508","5,615","2,098","2,131"
1146,"ST. JOHNS, FL",JUL,2026,7/25/2026,"9,464","9,154","3,599","3,390"
1146,"ST. JOHNS, FL",JUL,2026,8/1/2026,"10,063","9,858","3,725","3,605"
1147,"OWINGS MILLS, MD",JUL,2026,7/11/2026,"5,498","5,563","2,529","2,523"
1147,"OWINGS MILLS, MD",JUL,2026,7/18/2026,"8,274","8,213","3,933","3,625"
1147,"OWINGS MILLS, MD",JUL,2026,7/25/2026,"7,225","7,213","3,434","3,168"
1147,"OWINGS MILLS, MD",JUL,2026,8/1/2026,"8,744","8,228","4,000","3,661"
1150,"RICHMOND, TX (ALIANA TN CTR)",JUL,2026,7/11/2026,"5,734","5,644","2,580","2,492"
1150,"RICHMOND, TX (ALIANA TN CTR)",JUL,2026,7/18/2026,"6,158","6,357","2,704","2,662"
1150,"RICHMOND, TX (ALIANA TN CTR)",JUL,2026,7/25/2026,"9,095","9,341","3,900","3,889"
1150,"RICHMOND, TX (ALIANA TN CTR)",JUL,2026,8/1/2026,"9,933","10,194","4,136","3,962"
1151,"RICHMOND, VA (W BROAD MKT)",JUL,2026,7/11/2026,"2,934","3,078","1,413","1,490"
1151,"RICHMOND, VA (W BROAD MKT)",JUL,2026,7/18/2026,"4,188","4,372","1,991","2,084"
1151,"RICHMOND, VA (W BROAD MKT)",JUL,2026,7/25/2026,"4,618","4,581","2,203","2,129"
1151,"RICHMOND, VA (W BROAD MKT)",JUL,2026,8/1/2026,"4,597","5,109","2,162","2,302"
1153,"CLEARWATER, FL",JUL,2026,7/11/2026,"5,646","6,092","2,797","2,956"
1153,"CLEARWATER, FL",JUL,2026,7/18/2026,"7,263","7,377","3,524","3,619"
1153,"CLEARWATER, FL",JUL,2026,7/25/2026,"7,442","7,731","3,573","3,697"
1153,"CLEARWATER, FL",JUL,2026,8/1/2026,"7,413","8,079","3,435","3,758"
1154,"GASTONIA, NC",JUL,2026,7/11/2026,"5,683","5,755","2,847","2,923"
1154,"GASTONIA, NC",JUL,2026,7/18/2026,"6,505","6,327","3,208","3,098"
1154,"GASTONIA, NC",JUL,2026,7/25/2026,"6,490","6,465","3,181","3,071"
1154,"GASTONIA, NC",JUL,2026,8/1/2026,"6,950","7,293","3,212","3,320"
1155,"BEAVERCREEK, OH",JUL,2026,7/11/2026,"4,148","4,174","1,861","1,895"
1155,"BEAVERCREEK, OH",JUL,2026,7/18/2026,"5,492","5,699","2,430","2,490"
1155,"BEAVERCREEK, OH",JUL,2026,7/25/2026,"4,435","4,377","1,945","1,909"
1155,"BEAVERCREEK, OH",JUL,2026,8/1/2026,"5,923","6,317","2,547","2,709"
1156,"PAPILLION, NE",JUL,2026,7/11/2026,"1,012","1,222",394,451
1156,"PAPILLION, NE",JUL,2026,7/18/2026,"5,694","6,226","2,212","2,458"
1156,"PAPILLION, NE",JUL,2026,7/25/2026,"4,508","5,493","1,686","2,054"
1156,"PAPILLION, NE",JUL,2026,8/1/2026,"6,012","7,269","2,281","2,644"
1157,"PLANO, TX (PLANO WEST)",JUL,2026,7/11/2026,"5,485","5,686","2,401","2,445"
1157,"PLANO, TX (PLANO WEST)",JUL,2026,7/18/2026,"6,341","6,385","2,768","2,760"
1157,"PLANO, TX (PLANO WEST)",JUL,2026,7/25/2026,"6,209","6,524","2,635","2,683"
1157,"PLANO, TX (PLANO WEST)",JUL,2026,8/1/2026,"6,456","6,392","2,668","2,635"
1158,"VIENNA, VA",JUL,2026,7/11/2026,"4,311","4,256","1,882","1,818"
1158,"VIENNA, VA",JUL,2026,7/18/2026,"4,962","4,943","2,140","2,195"
1158,"VIENNA, VA",JUL,2026,7/25/2026,"4,924","5,054","2,072","2,100"
1158,"VIENNA, VA",JUL,2026,8/1/2026,"4,250","4,276","1,761","1,787"
1159,"HOUSTON, TX (BUNKER HILL)",JUL,2026,7/11/2026,"6,495","6,586","2,894","3,041"
1159,"HOUSTON, TX (BUNKER HILL)",JUL,2026,7/18/2026,"9,043","9,530","4,158","4,234"
1159,"HOUSTON, TX (BUNKER HILL)",JUL,2026,7/25/2026,"9,140","9,759","4,061","4,170"
1159,"HOUSTON, TX (BUNKER HILL)",JUL,2026,8/1/2026,"9,170","9,825","4,131","4,228"
1160,"LAFAYETTE, IN",JUL,2026,7/11/2026,"4,078","3,875","1,823","1,722"
1160,"LAFAYETTE, IN",JUL,2026,7/18/2026,"5,931","5,399","2,590","2,356"
1160,"LAFAYETTE, IN",JUL,2026,7/25/2026,"6,496","6,277","2,832","2,648"
1160,"LAFAYETTE, IN",JUL,2026,8/1/2026,"7,712","7,537","2,943","2,872"
1161,"ALLEN, TX",JUL,2026,7/11/2026,"7,016","7,294","2,939","2,992"
1161,"ALLEN, TX",JUL,2026,7/18/2026,"9,251","9,471","3,877","3,769"
1161,"ALLEN, TX",JUL,2026,7/25/2026,"7,061","7,572","2,978","3,001"
1161,"ALLEN, TX",JUL,2026,8/1/2026,"7,327","8,021","2,953","3,002"
1162,"WINSTON-SALEM, NC (SILAS CRK)",JUL,2026,7/11/2026,"5,474","5,152","2,540","2,425"
1162,"WINSTON-SALEM, NC (SILAS CRK)",JUL,2026,7/18/2026,"6,588","6,348","2,988","2,757"
1162,"WINSTON-SALEM, NC (SILAS CRK)",JUL,2026,7/25/2026,"7,467","6,865","3,216","2,836"
1162,"WINSTON-SALEM, NC (SILAS CRK)",JUL,2026,8/1/2026,"9,079","8,306","3,622","3,423"
1164,"MIAMI, FL (MALL/ AMERICA)",JUL,2026,7/11/2026,"11,036","11,906","3,161","3,614"
1164,"MIAMI, FL (MALL/ AMERICA)",JUL,2026,7/18/2026,"19,184","20,752","5,425","6,315"
1164,"MIAMI, FL (MALL/ AMERICA)",JUL,2026,7/25/2026,"16,731","18,258","4,752","5,392"
1164,"MIAMI, FL (MALL/ AMERICA)",JUL,2026,8/1/2026,"19,798","20,912","5,572","6,026"
1165,"N DARTMOUTH, MA",JUL,2026,7/11/2026,"7,266","7,361","2,459","2,522"
1165,"N DARTMOUTH, MA",JUL,2026,7/18/2026,"11,933","12,027","4,199","4,053"
1165,"N DARTMOUTH, MA",JUL,2026,7/25/2026,"8,478","8,281","3,011","2,748"
1165,"N DARTMOUTH, MA",JUL,2026,8/1/2026,"12,630","12,454","4,334","4,104"
1166,"TOMS RIVER, NJ",JUL,2026,7/25/2026,"6,378","6,080","3,593","3,367"
1166,"TOMS RIVER, NJ",JUL,2026,8/1/2026,"5,320","5,138","2,978","2,907"
1167,"TOLEDO, OH (FRANKLIN PARK)",JUL,2026,7/11/2026,"3,510","3,446","1,830","1,831"
1167,"TOLEDO, OH (FRANKLIN PARK)",JUL,2026,7/18/2026,"5,310","5,210","2,743","2,715"
1167,"TOLEDO, OH (FRANKLIN PARK)",JUL,2026,7/25/2026,"5,601","5,506","2,783","2,807"
1167,"TOLEDO, OH (FRANKLIN PARK)",JUL,2026,8/1/2026,"5,151","5,310","2,544","2,518"
1169,"NATIONAL CITY, CA",JUL,2026,7/11/2026,"8,109","9,902","4,608","5,486"
1169,"NATIONAL CITY, CA",JUL,2026,7/18/2026,"10,843","12,871","5,882","7,020"
1169,"NATIONAL CITY, CA",JUL,2026,7/25/2026,"11,151","13,335","5,942","7,048"
1169,"NATIONAL CITY, CA",JUL,2026,8/1/2026,"10,506","12,811","5,793","6,982"
1170,"YUKON, OK (CZECH)",JUL,2026,7/11/2026,"3,038","3,189","1,335","1,357"
1170,"YUKON, OK (CZECH)",JUL,2026,7/18/2026,"4,625","4,809","1,917","2,021"
1170,"YUKON, OK (CZECH)",JUL,2026,7/25/2026,"4,333","4,708","1,848","1,888"
1170,"YUKON, OK (CZECH)",JUL,2026,8/1/2026,"4,310","4,859","1,767","1,879"
1171,"ALPHARETTA, GA",JUL,2026,7/11/2026,"5,979","5,807","2,694","2,693"
1171,"ALPHARETTA, GA",JUL,2026,7/18/2026,"6,109","6,593","2,784","3,045"
1171,"ALPHARETTA, GA",JUL,2026,7/25/2026,"5,773","6,801","2,590","2,998"
1171,"ALPHARETTA, GA",JUL,2026,8/1/2026,"7,118","7,376","2,865","3,099"
1172,"WILLIAMSVILLE, NY",JUL,2026,7/11/2026,"2,191","2,282","1,169","1,192"
1172,"WILLIAMSVILLE, NY",JUL,2026,7/18/2026,"3,292","3,273","1,610","1,671"
1172,"WILLIAMSVILLE, NY",JUL,2026,7/25/2026,"2,275","2,341","1,163","1,256"
1172,"WILLIAMSVILLE, NY",JUL,2026,8/1/2026,"3,426","3,548","1,634","1,779"
1173,"MT PROSPECT, IL",JUL,2026,7/11/2026,"6,816","6,980","2,971","3,038"
1173,"MT PROSPECT, IL",JUL,2026,7/18/2026,"8,292","8,479","3,488","3,579"
1173,"MT PROSPECT, IL",JUL,2026,7/25/2026,"8,296","8,146","3,482","3,481"
1173,"MT PROSPECT, IL",JUL,2026,8/1/2026,"8,212","8,101","3,283","3,437"
1174,"OCEANSIDE, CA",JUL,2026,7/11/2026,"4,499","4,365","2,164","2,046"
1174,"OCEANSIDE, CA",JUL,2026,7/18/2026,"5,665","5,753","2,686","2,647"
1174,"OCEANSIDE, CA",JUL,2026,7/25/2026,"5,560","5,691","2,591","2,621"
1174,"OCEANSIDE, CA",JUL,2026,8/1/2026,"5,655","5,687","2,552","2,538"
1175,"HIALEAH, FL (WESTLAND PROM)",JUL,2026,7/11/2026,"5,009","5,359","2,413","2,671"
1175,"HIALEAH, FL (WESTLAND PROM)",JUL,2026,7/18/2026,"6,101","6,445","3,025","3,243"
1175,"HIALEAH, FL (WESTLAND PROM)",JUL,2026,7/25/2026,"4,599","5,133","2,303","2,577"
1175,"HIALEAH, FL (WESTLAND PROM)",JUL,2026,8/1/2026,"4,484","5,135","2,242","2,576"
1176,"HAWTHORNE, CA",JUL,2026,7/11/2026,"1,072",816,549,424
1176,"HAWTHORNE, CA",JUL,2026,7/18/2026,"3,551","3,167","1,781","1,645"
1176,"HAWTHORNE, CA",JUL,2026,7/25/2026,"1,060","1,111",557,533
1176,"HAWTHORNE, CA",JUL,2026,8/1/2026,"2,035","2,085","1,000","1,019"
1177,"LAUDERHILL, FL",JUL,2026,7/11/2026,"9,335","9,524","4,805","5,015"
1177,"LAUDERHILL, FL",JUL,2026,7/18/2026,"10,039","10,148","5,092","5,241"
1177,"LAUDERHILL, FL",JUL,2026,7/25/2026,"10,345","10,672","5,192","5,373"
1177,"LAUDERHILL, FL",JUL,2026,8/1/2026,"10,481","10,719","5,253","5,364"
1178,"UNION, NJ",JUL,2026,7/11/2026,"1,598","1,546",966,874
1178,"UNION, NJ",JUL,2026,7/18/2026,"9,604","8,512","5,753","4,838"
1178,"UNION, NJ",JUL,2026,7/25/2026,"13,403","12,618","7,908","6,954"
1178,"UNION, NJ",JUL,2026,8/1/2026,"6,539","5,745","3,902","3,131"
1179,"DEDHAM, MA",JUL,2026,7/11/2026,"5,689","6,079","2,727","2,934"
1179,"DEDHAM, MA",JUL,2026,7/18/2026,"8,667","8,971","4,139","4,550"
1179,"DEDHAM, MA",JUL,2026,7/25/2026,"8,005","8,893","4,066","4,422"
1179,"DEDHAM, MA",JUL,2026,8/1/2026,"8,007","8,413","3,938","4,248"
1180,"FAYETTEVILLE, GA",JUL,2026,7/11/2026,"6,255","6,155","2,905","2,807"
1180,"FAYETTEVILLE, GA",JUL,2026,7/18/2026,"7,807","7,939","3,649","3,716"
1180,"FAYETTEVILLE, GA",JUL,2026,7/25/2026,"8,220","8,626","3,593","3,806"
1180,"FAYETTEVILLE, GA",JUL,2026,8/1/2026,"7,390","7,210","2,655","2,825"
1181,"CYPRESS, TX",JUL,2026,7/11/2026,"5,918","5,877","2,389","2,344"
1181,"CYPRESS, TX",JUL,2026,7/18/2026,"7,340","7,123","2,895","2,826"
1181,"CYPRESS, TX",JUL,2026,7/25/2026,"7,829","8,134","3,109","3,107"
1181,"CYPRESS, TX",JUL,2026,8/1/2026,"8,957","8,914","3,307","3,346"
1182,"SALISBURY, NC",JUL,2026,7/11/2026,"3,685","3,363","1,853","1,708"
1182,"SALISBURY, NC",JUL,2026,7/18/2026,"5,765","5,357","2,793","2,667"
1182,"SALISBURY, NC",JUL,2026,7/25/2026,"5,804","5,694","2,748","2,678"
1182,"SALISBURY, NC",JUL,2026,8/1/2026,"6,856","7,024","3,165","3,142"
1183,"CONROE, TX (HOUSTON)",JUL,2026,7/11/2026,"7,202","7,213","3,324","3,326"
1183,"CONROE, TX (HOUSTON)",JUL,2026,7/18/2026,"8,156","8,487","3,786","3,963"
1183,"CONROE, TX (HOUSTON)",JUL,2026,7/25/2026,"6,844","7,098","3,163","3,065"
1183,"CONROE, TX (HOUSTON)",JUL,2026,8/1/2026,"9,186","9,541","4,057","3,973"
1184,"PRINCETON, NJ",JUL,2026,7/11/2026,"2,965","3,000","1,246","1,314"
1184,"PRINCETON, NJ",JUL,2026,7/18/2026,"4,394","4,538","1,894","1,980"
1184,"PRINCETON, NJ",JUL,2026,7/25/2026,"6,292","6,354","2,631","2,651"
1184,"PRINCETON, NJ",JUL,2026,8/1/2026,"6,022","6,153","2,546","2,645"
1185,"JACKSONVILLE, FL (RIVER CTY)",JUL,2026,7/11/2026,"5,237","5,443","2,399","2,425"
1185,"JACKSONVILLE, FL (RIVER CTY)",JUL,2026,7/18/2026,"5,610","5,546","2,552","2,492"
1185,"JACKSONVILLE, FL (RIVER CTY)",JUL,2026,7/25/2026,"6,003","6,125","2,715","2,707"
1185,"JACKSONVILLE, FL (RIVER CTY)",JUL,2026,8/1/2026,"6,537","6,829","2,827","2,965"
1186,"SAN JUAN, PR(PLAZ AMERICAS)",JUL,2026,7/11/2026,"14,611","15,349","7,458","8,292"
1186,"SAN JUAN, PR(PLAZ AMERICAS)",JUL,2026,7/18/2026,"15,959","16,375","7,787","8,350"
1186,"SAN JUAN, PR(PLAZ AMERICAS)",JUL,2026,7/25/2026,"15,331","16,919","7,389","8,708"
1186,"SAN JUAN, PR(PLAZ AMERICAS)",JUL,2026,8/1/2026,"12,001","12,724","5,223","6,407"
1187,"BENTON, AR",JUL,2026,7/11/2026,"3,501","3,377","1,656","1,596"
