Draw,"Atlanta, GA","Chicago, IL","Dallas-Ft. Worth, TX","Houston, TX","Los Angeles, CA","Miami-Ft. Lauderdale, FL","New York, NY","Philadelphia, PA",Puerto Rico
2191,-327823.4437553851,675436.8542620835,393431.8918956106,-1532233.950794163,853725.8997299077,539193.8923327754,1666516.740489258,-1243989.0268199965,-26362.682183983503
2192,-51296.22350160265,590434.5782788284,-294755.4300547339,-905399.0249171183,1603209.2619605581,-35400.921144355554,854201.7612912273,-494013.8304187093,-216201.3194167656
2193,-229720.89969854546,903357.0161987795,131698.88163704914,-288001.48211478244,1420818.8141904208,6193.491020649206,359542.0671254336,-507205.7003244193,-261730.67359685642
2194,-69774.79487823392,-1776248.1262271658,83702.25618125184,-327875.95650074375,977735.2135247705,239040.55528305192,452158.40237286175,-623644.6722712026,112531.15400528489
2195,-139373.6851233365,-62943.7101715632,-113418.17025413027,-426878.18379873154,738237.5442517896,301881.0860657126,1992734.297217955,-858254.9458058104,446701.40952808363
2196,-176682.3338039613,-1629200.4460626878,171592.30006642698,-432066.41811506776,585070.3229493613,297266.42587119015,2186094.4037531735,-704593.4217852745,71560.56148747052
2197,-192861.67776412156,-1424910.941136731,-4514.639225726947,-660288.0182242517,780105.2097914133,214801.0275083715,2120254.3554988876,-655543.3478296573,367845.69774571154
2198,-403125.19764726935,-1474938.961359038,24878.049377043266,-109249.0092726557,425547.25068400125,438020.93386007834,2549868.472923605,-622084.2423311993,224302.85406178143
2199,-273015.0883512789,-1421410.6679394715,40561.97979216906,-411210.0365926478,548327.0069857007,251981.42718827724,2064281.3367498228,-478236.25854831235,464209.4393527303
2200,-372708.5119871809,-1096689.3396621211,313779.89969179255,-355485.4721849512,952198.0714706329,-128974.40439347911,2115550.3520953236,-509364.1975670742,232121.7931598632
2201,-187059.55870927125,-573458.9354671281,-220020.21629020013,-172208.4528441131,132156.37493441673,142570.48902815895,2004506.4856722094,-514671.16539528116,507056.0130847462
2202,36417.02552559844,-1191888.3716029665,43661.81433894893,-526433.0374860349,270685.8662391694,336202.59529749607,2357662.675129919,-916303.9361694618,178811.38923412282
2203,-243918.47631199122,-670749.1107276289,130295.02149846789,-464190.937128267,317062.2674502197,101887.2117604767,1370209.3590205088,-878656.6105629558,518562.367073209
2204,-198018.44143884094,-918121.7580157794,144273.73976120772,-372534.978382044,1085588.00454207,135721.13557029853,1120448.859736668,-824914.6923788381,435959.67040154873
2205,-487082.0163522969,223172.22831376945,-77099.88966704393,-1059346.8839489166,488124.9976600455,107475.29141969548,438076.2835274185,-356045.9988023244,1065208.7323195848
2206,98378.35717355803,-1520968.5167817068,-25099.78700841975,-702740.4758084997,657969.4041709627,458770.3580853833,1722560.0072815889,-593667.0198141031,994342.81782697
2207,-261587.99567586137,-1142934.2017934532,-146270.1899986933,-238045.65933279484,914404.0839038112,-1146.6310769335832,1490245.18163205,-349154.7521485619,692524.818891359
2208,-164979.73767096573,-333451.7587249996,183332.30568900635,-558090.2771879616,950528.1040024334,282134.9742478962,1095811.508136049,-402741.4128781941,511976.49883377645
2209,-320942.114558885,-2038586.8215752637,288448.96482295136,-854244.7516974831,543940.8751073505,63461.61625318462,1111306.3104737946,93995.87264095794,461528.3051662757
2210,185073.2484093128,816694.9929018033,89429.47972970176,127467.05001275707,592387.2545330492,284019.1840705675,1873014.120372098,-57255.78838782571,424369.97464712313
2211,-450449.44602827355,-681653.8884135652,204400.78366637346,-64700.06713735417,236544.0304994951,244480.5502857099,1436359.27779292,-1403412.2343183972,714428.4230202006
2212,109960.22965732304,-446882.68234942376,5499.28036593704,-353986.5700113103,555186.6726142515,201530.9929508383,144400.79773482308,-944004.8506858614,-37371.26231222786
2213,-275251.8575019116,106035.56513373984,91632.7887420234,-95053.84221473627,20706.44553297106,281320.62474037905,299722.4750120463,-1118003.6317096534,580090.8932135121
2214,72742.44458418782,-454120.154069326,211280.29929816292,-252301.77871067054,755880.6823616675,380497.0507969756,271100.15709897364,-730524.843049501,131672.84814641438
2215,-386294.2159078965,-512104.973270218,543631.6799246793,-126225.21580474777,768204.4476396583,158843.12340963737,757765.8760088598,-542309.0166185832,436180.27348904335
2216,188399.39420437353,-938702.2132234557,-216665.9847997448,-12824.037881365512,1119556.6586765319,695422.4155562529,1946706.4953486251,-323750.67189028417,654511.4131736578
2217,-651776.7325084058,264046.91737486527,749334.3088671009,-188624.8070509018,914924.5509489398,816057.173616626,3676953.5640254417,159635.93601762177,350537.2701997971
2218,-729459.3351767266,182322.8019432542,-207339.56149540236,-918782.939115879,658974.2362123013,-32466.831583366264,1167969.88760034,301162.3844238749,373864.1668732094
2219,-483203.9509899812,-357874.33844928246,285203.0710598534,-172755.41931886598,87282.50779865147,536023.2617213295,3640412.875750439,-1007101.4077490371,1147592.5023708846
2220,-571197.1836380184,-1224474.8629775147,15181.697606023983,-224744.62290671933,637933.7661982386,435356.01567936386,2811129.1940258034,-343575.9873088057,1278442.5233178008
2221,219745.0822603457,508918.7652525116,8134.5281378397485,-924385.201099824,659880.0999805841,111351.05133897904,2562799.6290469994,-169883.07378906326,227616.86366438214
2222,-68032.67298906704,-1306987.5201656076,163987.34542139177,-283040.7274207716,1031998.4340205593,336262.2061313769,3813073.020228845,-646715.7585264344,697142.5864994378
2223,-69193.48065055942,-603490.6057958063,222807.25029637816,-223836.59713778936,1414862.3673929705,-59800.10312195693,2626727.35268299,-566961.5091537861,647868.1768113112
2224,7820.569426623464,-825719.4656020778,132629.36609320517,-166914.39427624142,1075117.5882616357,326831.9228669889,466189.7794389557,-417461.18762143666,880426.3204936001
2225,239151.22559212596,-1226547.935833881,233154.7965086149,-1240559.6408450194,341302.31443467946,509654.52936285385,-124624.50533402245,-612432.203132903,341372.13428836036
2226,-317154.82741229935,-77279.48457749072,278301.40396933805,-64163.34666852211,1166310.4060654878,91365.75276283,1560307.7742663329,-854925.8349129871,328648.35411079484
2227,-206493.9078289799,263623.7447969228,182416.1070231218,-415931.5689431913,666355.3411413492,173689.3530178771,2462024.376491855,-809916.2163124655,415138.6152582257
2228,360217.22297264345,179358.56371428038,295438.7319768013,-894476.90656238,545921.0571228098,-704.4495556417387,3080388.0648174556,-1071469.0990470988,118698.35856103967
2229,127039.98573106399,-1707873.134756021,79702.59511266719,-200154.88000829972,649836.9673000216,488014.3223498657,664414.5818834766,-1029666.7118020757,654327.4791361018
2230,-278906.93384240114,-344025.29911135416,-23845.884076460847,-433079.304013764,919397.2814962361,404395.0564433461,1203608.7731304737,-954428.1390153763,340798.67648011283
2231,-281972.5197032775,-1036749.5302249332,167587.43766434363,-486382.4348400278,1103136.4866482592,23345.94892692601,1085044.5413992698,-571999.729593511,288433.7942575824
2232,-48609.335829114425,-503451.63946101104,86217.64780509565,-695190.7820424738,501116.5057392006,164072.0428879161,676441.7431694751,-980348.834809882,613103.0506303485
2233,-176129.8203169891,-1055342.5959669624,-305216.2732853432,-627437.9295289658,181019.70529271546,54070.79395094316,2358608.0468289847,-1017999.4938244864,151740.27625250374
2234,-213870.996016499,-979094.5606006196,401787.7539422284,-921304.7559889922,210873.6172785065,240004.05788238288,-364797.8156900825,-647655.688508346,1173435.60316076
2235,-43640.77108050039,-602001.5362800619,197192.73173557268,-240290.70639241708,720698.9637950032,175273.52633052715,1475619.2127481818,-948662.1802326379,1332636.4191632355
2236,10550.494325296022,-1141582.380202719,-224166.2255778564,-818262.4666541069,785717.2984113414,209820.73211597966,23323.080218367744,-984288.9829760554,-184459.83887161617
2237,-47891.68981730909,-206735.98066768667,20867.19744746422,-498717.6480798754,647502.2436213258,185563.2377730282,431819.8038519998,-716222.5224554433,-99009.22642520675
2238,16781.79771694442,-923528.0963185476,-114087.40579576092,-409403.6688422912,635754.9887252813,291453.2422815064,3133459.8628929914,-823206.9378081132,16233.884143107804
2239,-293172.57834294706,-1229190.574632586,-66081.18002885196,-959856.6009835186,474115.5041313579,119410.59864789958,1048943.5422648033,-815975.9574737019,57529.53426185483
2240,-210731.325855099,183407.4498099573,-64823.07188017969,-1036490.6322895192,732514.731530566,275345.7419220763,1104734.6056754268,-903298.7406867206,285449.04382204195
2241,48820.91968554014,-980025.9079370612,119080.38107673952,-696689.8422083084,454066.9225047978,257218.8069652858,386773.5553004113,-843562.2205891123,533657.1634222299
2242,142303.66654899134,-891332.0677210323,-343824.4896803327,-460501.0987361241,283811.60967589007,276211.07678515045,317655.0431594318,-888374.7276019137,309398.05355867255
2243,-251285.3261820625,128507.89740565966,-329883.23730854655,-177071.90817218588,125266.82827732526,441223.04279885534,1609840.653189058,-1065025.1008617252,-79438.51458926243
2244,-95506.55941656942,-1075837.4916600229,468888.0298859109,-462912.70403472555,1548222.8094528976,895650.3575807926,3058781.5069015594,-1304733.6495391512,473664.32002135203
2245,-346040.5695275691,-255714.3923829213,37074.466287824675,-2106418.359103229,543320.7543655166,-138683.89796401095,-896699.3020655592,8832.58748610469,863212.5548165024
2246,-243632.51131384703,-592635.7497124521,-75499.23750166991,-1911795.5759653342,989287.9399130321,-104689.64069744397,774965.7559913252,-814180.3557704178,622565.7042159247
2247,-137106.55134344683,-1306233.476299464,-97402.54035802418,133783.46975174733,1356376.8510061468,-71118.07398208033,320972.2773898742,-730686.1686282852,725829.3883288361
2248,-183509.49125248496,189868.90372153732,-38474.0832399216,85522.99863426539,1194604.5151519803,101988.87491890683,2331031.427914231,216134.43257806997,376828.5483373911
2249,276817.86508891813,-493804.28365975607,-335550.0732469128,38246.05327123008,311854.6810221758,192599.12664637063,2222198.3568279105,-422420.0528025859,1163469.5781475045
2250,-426829.31288417,77453.76061140362,-825784.8110890017,313813.7430899829,1869296.0300294997,653606.3653042831,1106616.9998023827,-1219023.8043930274,-185187.35155061656
2251,-174050.67403158022,476254.51490602875,-800430.2422268527,-1478839.6243490838,-287044.15075963945,-142010.0421174718,595500.4152188543,-581117.068787386,1264753.7191994758
2252,-318396.17498075054,-144019.897420411,-484149.3344315825,-987860.8069372806,1080253.9603130068,236147.43674656563,1261293.6626056153,-700529.0133553812,128928.63594447845
2253,-116468.31062623044,-632227.3194316067,-88092.99009421212,-568505.0101885762,1131807.9613434644,95479.2155655023,984918.8252399717,-282076.1678682964,511460.0473769312
2254,-69379.12721559696,-100436.18460584793,626896.414647333,105861.0637578608,15829.513885373017,20233.40075000387,1315172.9871487739,-920068.2261413741,82674.14282496786
2255,-481121.4610605468,-54524.03420814872,671507.2163538974,-1192198.905366622,883843.3733874208,711622.6176276379,-102502.44888654072,-1015252.3918865431,172388.07409638888
2256,-500672.8628793438,272003.4024359919,-125742.5123513377,205654.6697897222,349272.81896115467,575541.5837820728,710462.5942545058,-476441.89925636863,490684.6234146643
2257,-179967.3060207686,-917631.678277526,-116865.20756107115,-728609.7976670297,746291.5575581116,136314.190029233,1138701.776337707,-480263.976252698,562515.9206254957
2258,66676.25519781641,-1031869.5034838894,116853.22832925129,-115534.67651513591,826751.700813357,404573.8197595329,1045267.5292355432,-933337.4394810906,566866.4254726041
2259,99557.71432168444,-1147486.1733412426,128304.84221170901,-799212.4019399702,365596.4843520883,297667.1042219461,153996.22430097917,-580833.8876968751,720506.914204078
2260,-306185.9621615675,-1362721.7957219116,131742.5867206112,-666935.1106947826,577116.2579845844,230879.70106521132,-43096.59326156555,-549620.36434545,358007.6915315953
2261,-449787.9377819357,-813279.7102036489,145120.23658965353,-949942.1107511213,72322.95456222934,213282.70799377654,1727143.873785988,-764642.4871936857,499823.4242528146
2262,-801259.9267989511,-594456.0065528298,-287565.92660941044,-1195708.5304737475,1142134.7010089122,390632.09763201873,1136720.491883115,-1135460.006764469,671918.2380777793
2263,-131933.52418205596,-636923.450832483,6365.7577759193955,-9185.916732007405,1027031.2308387321,445960.4666948132,1554312.8913801392,-632924.4819510174,27061.411726537393
2264,-712495.0431915622,477958.00854701234,-654142.7118410721,-1199196.2588808115,1367724.654361682,-297063.9756449901,2707919.573314402,-817422.931687386,162345.2340325229
2265,556146.384492727,-620899.1530800345,-269242.7065131209,-880783.435753146,338289.0839914959,-91516.82423006301,381558.0695354389,-615816.2114772947,447881.70347398147
2266,-283972.30055894656,638428.4180468003,-220218.1362021597,71137.75768914935,285449.27746982593,17924.52553689503,74518.37446175655,-600974.258705823,772223.0427328075
2267,-194800.43423397926,-476125.17497660604,271269.2287880911,-1402128.702152719,986725.7998586651,-2027.0997796386946,-681244.7027422735,-708940.2138931585,208488.8073125633
2268,-381369.01719455654,-372412.2833565067,136188.34575790213,-1583679.569844994,-125871.98825857486,183551.41808427102,-256730.55195726873,-631948.6475955234,580709.3405259638
2269,-364117.19538885646,-786913.755549927,228107.05046877358,-1507417.6622090929,-129706.86573004583,158735.11352073844,-281266.6091973698,-613202.6282919473,545158.5290817639
2270,-286073.2048229762,-980822.382937433,-133743.7832689524,-276982.0425867487,1135533.7087853253,263030.66422345175,892518.4752271674,-848748.2752829668,368480.6897909378
2271,-63315.717763588706,-1128668.8776483191,-92228.37096141605,-326748.80828472506,1147155.0786588567,323012.91905790626,154603.03492518794,-736682.8172325975,22993.405561914435
2272,-363082.63475298206,-697160.8097257344,-24865.53059291735,-588635.1583225046,518001.55051282607,103599.62528599752,110443.53326260718,-823138.9915616467,387081.61535805487
2273,-282765.3994636361,-763277.6979404378,-83079.12339890772,-686801.7383287979,859516.8789278404,327206.0032229043,1130518.5969827985,-770364.6324781143,326877.27641132707
2274,-163031.4976762014,-276331.63940289954,-134393.72288123367,-509058.58355824533,878256.746642367,83943.24128861458,1280711.188870809,-755363.8319649876,258438.51836805628
2275,-207340.18154371018,-37856.408751396695,223229.99018303212,-518877.5559161928,1132632.459827219,349349.7220550636,1228723.4011750512,-709000.0457858361,269487.3848837309
2276,-111685.96065279504,78253.06804220937,-94196.37937907141,-746105.9266451084,764460.0350786562,40826.34734254528,1875598.8428899022,-743732.6128535955,521200.92718877224
